Min,Max,Mean,Std,Var,Skew,Kurtosis,RMS,Crest Factor,Shape Factor,Peak Value,Peak to Peak Value,Impulse Factor,Zero Crossing Rate,Fault
-2.62501,2.68321,0.0099,0.81156,0.65863,0.04483,0.22773,0.0099,271.0216,0.01562,2.68321,5.30822,4.23454,0.10693,Inner_Ring
-2.08365,2.16292,0.01458,0.68805,0.47341,0.06451,0.35267,0.01458,148.3757,0.02784,2.16292,4.24657,4.13043,0.11057,Inner_Ring
-2.76144,2.91978,0.00938,0.75729,0.57348,0.08945,0.55118,0.00938,311.2155,0.01571,2.91978,5.68122,4.88906,0.11057,Inner_Ring
-3.25148,3.09439,0.01651,0.86477,0.74783,0.0232,0.90494,0.01651,196.89896,0.02516,3.25148,6.34587,4.95351,0.10753,Inner_Ring
-2.23072,2.37008,0.01447,0.75285,0.56678,0.0944,0.19714,0.01447,163.75822,0.02487,2.37008,4.6008,4.07322,0.10632,Inner_Ring
-2.65067,2.896,0.01426,0.86401,0.74651,0.04191,0.12877,0.01426,203.01525,0.02066,2.896,5.54667,4.19447,0.10753,Inner_Ring
-2.02294,2.1212,0.01309,0.67085,0.45004,0.0659,0.32194,0.01309,162.01553,0.02577,2.1212,4.14414,4.17476,0.10753,Inner_Ring
-2.71158,3.20767,0.01374,0.73661,0.5426,0.12664,0.99943,0.01374,233.46829,0.02444,3.20767,5.91925,5.7063,0.10753,Inner_Ring
-3.14237,3.16532,0.01311,0.84591,0.71556,0.06701,1.00761,0.01311,241.45365,0.02058,3.16532,6.30769,4.96951,0.10875,Inner_Ring
-2.28768,2.40638,0.01145,0.7956,0.63298,0.08529,0.14887,0.01145,210.12882,0.01882,2.40638,4.69405,3.95365,0.10875,Inner_Ring
-2.73265,2.8791,0.01533,0.83428,0.69603,0.05744,0.63899,0.01533,187.77492,0.02392,2.8791,5.61175,4.49193,0.10814,Inner_Ring
-2.64691,2.85156,0.01015,0.86733,0.75225,0.049,0.29247,0.01015,280.98328,0.01554,2.85156,5.49848,4.36583,0.10936,Inner_Ring
-2.60769,2.93,0.01844,0.78811,0.62112,0.08459,0.06152,0.01844,158.91548,0.02908,2.93,5.5377,4.62068,0.10936,Inner_Ring
-3.10023,3.04516,0.00611,0.85777,0.73576,0.03727,0.86936,0.00611,507.34654,0.00952,3.10023,6.14539,4.82878,0.10814,Inner_Ring
-2.06905,2.14644,0.01758,0.67532,0.45606,0.07141,0.35408,0.01758,122.06345,0.03436,2.14644,4.21549,4.19362,0.10753,Inner_Ring
-2.83821,2.80734,0.00813,0.85243,0.72663,0.04878,0.55664,0.00813,349.17796,0.01252,2.83821,5.64555,4.3715,0.10571,Inner_Ring
-2.33733,2.4189,0.01262,0.71421,0.5101,0.08213,0.85671,0.01262,191.73954,0.0238,2.4189,4.75622,4.56256,0.11057,Inner_Ring
-2.38072,2.54198,0.0128,0.7459,0.55636,0.0691,-0.21376,0.0128,198.61274,0.02096,2.54198,4.9227,4.16241,0.10571,Inner_Ring
-2.08448,2.1429,0.01172,0.70059,0.49083,0.05881,0.11095,0.01172,182.81572,0.02184,2.1429,4.22738,3.99238,0.10632,Inner_Ring
-2.90455,2.97944,0.01256,0.90156,0.81282,0.05419,0.41791,0.01256,237.21906,0.01819,2.97944,5.884,4.31424,0.10753,Inner_Ring
-2.86909,2.73224,0.00868,0.7624,0.58126,0.03818,1.45865,0.00868,330.57006,0.01537,2.86909,5.60132,5.07993,0.10632,Inner_Ring
-2.51715,2.76457,0.01459,0.77955,0.6077,0.08694,0.30105,0.01459,189.44582,0.02451,2.76457,5.28172,4.64385,0.10814,Inner_Ring
-2.24762,2.54803,0.00811,0.75762,0.57399,0.06909,-0.04425,0.00811,314.34001,0.01344,2.54803,4.79565,4.22344,0.10875,Inner_Ring
-3.15969,3.13299,0.01501,0.82457,0.67991,0.05798,1.35861,0.01501,210.50499,0.0249,3.15969,6.29267,5.24116,0.10571,Inner_Ring
-2.30103,2.67341,0.01137,0.7533,0.56746,0.1256,0.34474,0.01137,235.19267,0.01979,2.67341,4.97443,4.65539,0.1051,Inner_Ring
-2.72806,2.75539,0.01519,0.70717,0.50009,0.03796,1.20005,0.01519,181.43433,0.02818,2.75539,5.48346,5.11265,0.10875,Inner_Ring
-2.24658,2.69844,0.01397,0.67358,0.45371,0.10524,0.61526,0.01397,193.21037,0.02809,2.69844,4.94502,5.42746,0.10814,Inner_Ring
-2.51465,2.70094,0.01104,0.8024,0.64385,0.06431,0.2432,0.01104,244.67006,0.018,2.70094,5.21559,4.40448,0.1045,Inner_Ring
-2.1358,2.25117,0.01516,0.70195,0.49273,0.04097,0.12188,0.01516,148.46566,0.02832,2.25117,4.38697,4.20463,0.10875,Inner_Ring
-2.33274,2.40909,0.00905,0.76975,0.59251,0.07596,-0.04882,0.00905,266.10306,0.01493,2.40909,4.74183,3.9717,0.10571,Inner_Ring
-3.18597,2.90789,0.01576,0.7401,0.54775,-0.00068,1.794,0.01576,202.14964,0.02858,3.18597,6.09386,5.77805,0.10693,Inner_Ring
-2.16459,2.40325,0.01474,0.70874,0.50232,0.07548,0.06519,0.01474,163.07121,0.02696,2.40325,4.56784,4.396,0.10936,Inner_Ring
-2.53843,2.78522,0.01308,0.79778,0.63645,0.07165,0.05757,0.01308,212.92264,0.02088,2.78522,5.32366,4.44597,0.10632,Inner_Ring
-3.05955,3.0825,0.01326,0.82248,0.67647,0.05323,1.19194,0.01326,232.50606,0.02214,3.0825,6.14205,5.14813,0.10753,Inner_Ring
-2.14644,2.46604,0.01008,0.73477,0.53989,0.09711,0.117,0.01008,244.5345,0.0177,2.46604,4.61249,4.32946,0.1045,Inner_Ring
-2.71513,2.58328,0.0132,0.73643,0.54233,0.05304,1.19807,0.0132,205.69468,0.02376,2.71513,5.29841,4.88631,0.10875,Inner_Ring
-2.55345,2.99718,0.01063,0.74778,0.55917,0.08367,0.65442,0.01063,281.8301,0.0191,2.99718,5.55063,5.38425,0.10571,Inner_Ring
-2.42411,2.54281,0.01565,0.73871,0.54569,0.04593,0.61932,0.01565,162.5042,0.02795,2.54281,4.96692,4.54225,0.10693,Inner_Ring
-2.17878,2.06404,0.01222,0.74505,0.55511,0.04464,0.03262,0.01222,178.29661,0.02185,2.17878,4.24282,3.89506,0.10693,Inner_Ring
-2.12975,2.32836,0.01359,0.77462,0.60004,0.06391,-0.28483,0.01359,171.38891,0.02164,2.32836,4.45811,3.70914,0.10632,Inner_Ring
-3.19599,3.16073,0.01006,0.76479,0.58491,0.03819,2.02326,0.01006,317.75101,0.01806,3.19599,6.35672,5.73935,0.10632,Inner_Ring
-2.61854,3.08041,0.01175,0.70936,0.50319,0.1137,1.2616,0.01175,262.23618,0.02245,3.08041,5.69896,5.88808,0.10632,Inner_Ring
-2.68071,2.74913,0.01384,0.83606,0.699,0.05017,0.5075,0.01384,198.66999,0.02166,2.74913,5.42984,4.30336,0.10753,Inner_Ring
-2.18775,2.14811,0.00916,0.68856,0.47411,0.05583,0.39099,0.00916,238.73317,0.01791,2.18775,4.33586,4.2756,0.10814,Inner_Ring
-2.37321,2.71075,0.01386,0.77581,0.60188,0.08933,-0.01842,0.01386,195.53784,0.0224,2.71075,5.08396,4.37924,0.10814,Inner_Ring
-2.9492,2.88286,0.00751,0.75886,0.57587,0.05812,1.14027,0.00751,392.7077,0.01337,2.9492,5.83205,5.25025,0.10936,Inner_Ring
-2.73328,3.09815,0.01259,0.8844,0.78216,0.0794,0.40667,0.01259,246.01705,0.0187,3.09815,5.83143,4.59974,0.10389,Inner_Ring
-2.30228,2.55345,0.00852,0.76209,0.58078,0.05393,0.39019,0.00852,299.8116,0.01455,2.55345,4.85573,4.36316,0.1051,Inner_Ring
-2.36528,2.39595,0.01088,0.76458,0.58458,0.06049,0.35201,0.01088,220.1324,0.01908,2.39595,4.76123,4.19937,0.1051,Inner_Ring
-2.0388,2.30541,0.01134,0.79957,0.63932,0.05692,-0.49855,0.01134,203.29641,0.01717,2.30541,4.34421,3.49064,0.10571,Inner_Ring
-3.14404,3.02388,0.00469,0.76535,0.58576,0.02748,1.82133,0.00469,669.69564,0.00846,3.14404,6.16792,5.66809,0.10693,Inner_Ring
-2.27307,2.58036,0.0146,0.70692,0.49974,0.10295,0.22055,0.0146,176.74755,0.02676,2.58036,4.85344,4.72999,0.1051,Inner_Ring
-2.69531,2.775,0.00301,0.82175,0.67527,0.04881,0.7541,0.00301,920.73558,0.0049,2.775,5.47031,4.51505,0.10632,Inner_Ring
-2.02586,2.28371,0.00901,0.694,0.48163,0.06849,0.02895,0.00901,253.41775,0.01715,2.28371,4.30958,4.34734,0.1051,Inner_Ring
-2.81819,2.93897,0.01008,0.77388,0.59889,0.08102,0.36549,0.01008,291.57359,0.01637,2.93897,5.75716,4.77221,0.10632,Inner_Ring
-2.88953,2.7218,0.0035,0.7585,0.57532,0.02546,0.95639,0.0035,825.62273,0.00611,2.88953,5.61134,5.04689,0.10875,Inner_Ring
-2.21153,2.38635,0.01615,0.74744,0.55866,0.06999,0.02809,0.01615,147.72043,0.02829,2.38635,4.59788,4.17828,0.10875,Inner_Ring
-3.37665,3.17471,0.00323,0.91055,0.8291,0.03951,0.97264,0.00323,1045.32334,0.00473,3.37665,6.55136,4.94285,0.10632,Inner_Ring
-1.99249,2.3173,0.00807,0.69883,0.48836,0.07936,0.07631,0.00807,287.23675,0.01521,2.3173,4.30979,4.3678,0.10632,Inner_Ring
-2.48836,2.45624,0.01077,0.77642,0.60283,0.06859,0.08094,0.01077,230.95232,0.01735,2.48836,4.9446,4.00652,0.10632,Inner_Ring
-2.53009,2.5691,0.00758,0.6687,0.44715,0.016,1.40763,0.00758,338.83542,0.01574,2.5691,5.09919,5.33384,0.10814,Inner_Ring
-2.29185,2.59225,0.01434,0.74581,0.55624,0.06934,-0.14437,0.01434,180.72505,0.02427,2.59225,4.8841,4.38589,0.10693,Inner_Ring
-3.26128,3.12089,0.00953,0.8472,0.71775,0.0444,1.10577,0.00953,342.12062,0.01494,3.26128,6.38217,5.11069,0.10814,Inner_Ring
-2.05111,2.25075,0.01069,0.68954,0.47546,0.06103,0.02611,0.01069,210.49586,0.02022,2.25075,4.30186,4.25544,0.10632,Inner_Ring
-2.57473,2.6442,0.01057,0.75555,0.57085,0.04897,0.29833,0.01057,250.15048,0.01803,2.6442,5.21893,4.51045,0.10693,Inner_Ring
-2.41764,2.39219,0.01,0.70747,0.50051,0.04492,0.5979,0.01,241.7159,0.01944,2.41764,4.80984,4.70001,0.10814,Inner_Ring
-1.99812,2.28601,0.01479,0.78103,0.61001,0.05631,-0.55451,0.01479,154.53903,0.02316,2.28601,4.28413,3.57928,0.10571,Inner_Ring
-2.81151,2.60957,0.00358,0.82673,0.68348,0.02881,0.27993,0.00358,784.30003,0.00569,2.81151,5.42108,4.46081,0.1051,Inner_Ring
-1.74319,2.05361,0.01784,0.68206,0.46521,0.1006,-0.18752,0.01784,115.09688,0.03376,2.05361,3.7968,3.88519,0.10389,Inner_Ring
-2.57995,2.47647,0.00387,0.75124,0.56436,0.03583,0.43805,0.00387,666.53838,0.00665,2.57995,5.05642,4.431,0.10996,Inner_Ring
-2.29456,2.247,0.0118,0.70608,0.49856,0.04536,0.44977,0.0118,194.44049,0.02248,2.29456,4.54156,4.37145,0.10814,Inner_Ring
-2.24846,2.37258,0.01189,0.74013,0.54779,0.06229,-0.43829,0.01189,199.48592,0.01949,2.37258,4.62104,3.88755,0.10753,Inner_Ring
-2.69427,2.49108,0.00366,0.79576,0.63324,0.03805,0.42859,0.00366,735.57405,0.00605,2.69427,5.18534,4.45093,0.10753,Inner_Ring
-2.05236,2.19943,0.01658,0.70058,0.49081,0.07283,0.05844,0.01658,132.63358,0.03082,2.19943,4.25179,4.08781,0.10632,Inner_Ring
-2.21821,2.30478,0.0059,0.70652,0.49917,0.05453,0.24064,0.0059,390.96614,0.01088,2.30478,4.52299,4.25481,0.10571,Inner_Ring
-2.08448,2.10889,0.01277,0.65161,0.4246,0.03181,0.38154,0.01277,165.09648,0.02649,2.10889,4.19338,4.37332,0.10875,Inner_Ring
-2.52091,2.95984,0.00758,0.80044,0.64071,0.08113,-0.11203,0.00758,390.65001,0.01176,2.95984,5.48074,4.59491,0.10875,Inner_Ring
-3.18597,3.11838,0.01126,0.84186,0.70873,0.0242,1.12478,0.01126,283.00904,0.01811,3.18597,6.30436,5.12473,0.10753,Inner_Ring
-2.27996,2.58767,0.00974,0.72933,0.53192,0.09163,0.20107,0.00974,265.71467,0.01745,2.58767,4.86762,4.638,0.10571,Inner_Ring
-3.11817,3.02597,0.01167,0.84274,0.71021,0.02413,0.52494,0.01167,267.21801,0.01727,3.11817,6.14414,4.61618,0.10632,Inner_Ring
-2.60957,2.42891,0.0109,0.75424,0.56887,0.02674,0.62019,0.0109,239.42201,0.01965,2.60957,5.03848,4.70502,0.10996,Inner_Ring
-2.04339,2.32231,0.01231,0.78371,0.61421,0.05336,-0.63666,0.01231,188.66631,0.01895,2.32231,4.36569,3.57478,0.10632,Inner_Ring
-3.15531,2.87806,0.01464,0.81609,0.666,0.00391,1.04416,0.01464,215.52896,0.02447,3.15531,6.03337,5.27324,0.10693,Inner_Ring
-2.21195,2.4287,0.00934,0.73767,0.54416,0.09611,0.00013,0.00934,260.04522,0.01634,2.4287,4.64065,4.24891,0.1045,Inner_Ring
-2.7702,2.67487,0.01617,0.79682,0.63492,0.02444,0.53493,0.01617,171.34194,0.02654,2.7702,5.44507,4.54761,0.10632,Inner_Ring
-2.33795,2.36361,0.00814,0.67215,0.45178,0.0454,0.92899,0.00814,290.3726,0.01674,2.36361,4.70156,4.86147,0.1051,Inner_Ring
-2.63085,2.97298,0.0136,0.79663,0.63462,0.05712,-0.12722,0.0136,218.65552,0.02102,2.97298,5.60383,4.59551,0.10875,Inner_Ring
-3.38145,3.30322,0.01181,0.88194,0.77782,0.03942,1.4607,0.01181,286.21097,0.01839,3.38145,6.68466,5.26364,0.1051,Inner_Ring
-2.60999,2.80483,0.00902,0.763,0.58217,0.06336,0.1379,0.00902,311.08773,0.01511,2.80483,5.41482,4.7012,0.10632,Inner_Ring
-3.08876,2.9928,0.01428,0.76777,0.58948,0.02365,1.65691,0.01428,216.22845,0.02523,3.08876,6.08156,5.45518,0.10693,Inner_Ring
-2.26431,2.19255,0.00896,0.69277,0.47993,0.04908,0.26606,0.00896,252.70423,0.01687,2.26431,4.45686,4.26241,0.1051,Inner_Ring
-2.22843,2.499,0.01603,0.70662,0.49932,0.06632,-0.03251,0.01603,155.89862,0.02815,2.499,4.72743,4.38834,0.10753,Inner_Ring
-2.98549,2.9736,0.00933,0.82404,0.67904,0.01875,1.11735,0.00933,320.07916,0.0158,2.98549,5.9591,5.05778,0.10814,Inner_Ring
-2.19046,2.39887,0.00691,0.77502,0.60065,0.09185,0.0402,0.00691,347.36738,0.01138,2.39887,4.58933,3.95423,0.1051,Inner_Ring
-3.0825,2.92729,0.01227,0.73941,0.54673,0.00126,1.91316,0.01227,251.16743,0.02273,3.0825,6.00979,5.70788,0.10693,Inner_Ring
-2.29686,2.67987,0.00963,0.68521,0.46951,0.08133,0.36128,0.00963,278.17705,0.01831,2.67987,4.97673,5.09292,0.10571,Inner_Ring
-2.44664,2.39553,0.0143,0.71845,0.51618,0.03344,0.5844,0.0143,171.09787,0.02546,2.44664,4.84217,4.35668,0.10753,Inner_Ring
-2.43997,2.40659,0.01097,0.76036,0.57815,0.02964,0.57055,0.01097,222.45659,0.01955,2.43997,4.84655,4.34808,0.10632,Inner_Ring
-2.25263,2.41848,0.00851,0.75462,0.56946,0.05451,-0.25846,0.00851,284.23866,0.01402,2.41848,4.67111,3.98437,0.10693,Inner_Ring
-2.78522,2.55408,0.01382,0.75889,0.57591,0.00211,0.87464,0.01382,201.53654,0.02439,2.78522,5.3393,4.91615,0.10693,Inner_Ring
-1.71232,1.84207,0.01069,0.69534,0.4835,0.05183,-0.28721,0.01069,172.2692,0.01974,1.84207,3.55439,3.3999,0.1051,Inner_Ring
-2.62918,2.84009,0.00949,0.81048,0.65688,0.00373,0.59815,0.00949,299.26074,0.0151,2.84009,5.46927,4.52015,0.10753,Inner_Ring
-2.49775,2.7823,0.01547,0.76939,0.59196,0.08283,0.56735,0.01547,179.83847,0.02706,2.7823,5.28006,4.86658,0.10936,Inner_Ring
-2.5716,2.98028,0.00811,0.79379,0.63011,0.10138,0.17188,0.00811,367.40658,0.01287,2.98028,5.55188,4.72897,0.10875,Inner_Ring
-2.90726,2.91164,0.01387,0.76697,0.58824,0.01582,1.28056,0.01387,209.91614,0.02485,2.91164,5.81891,5.21735,0.10632,Inner_Ring
-2.2641,2.63231,0.00887,0.70945,0.50332,0.09113,0.10711,0.00887,296.80502,0.01595,2.63231,4.89641,4.73455,0.10389,Inner_Ring
-2.72932,2.68446,0.00918,0.80933,0.65502,0.02539,0.69014,0.00918,297.37376,0.01483,2.72932,5.41378,4.41018,0.10753,Inner_Ring
-2.35527,2.68279,0.01871,0.72673,0.52813,0.08494,0.36757,0.01871,143.38348,0.03468,2.68279,5.03806,4.97322,0.10753,Inner_Ring
-2.0292,2.34609,0.00924,0.76283,0.5819,0.05668,-0.44209,0.00924,253.80714,0.01486,2.34609,4.37529,3.77132,0.10632,Inner_Ring
-2.42974,2.2762,0.01451,0.76538,0.58581,0.01665,0.23637,0.01451,167.4159,0.02525,2.42974,4.70595,4.22705,0.10693,Inner_Ring
-1.97788,2.21424,0.00759,0.65217,0.42532,0.07829,-0.00172,0.00759,291.61969,0.01504,2.21424,4.19213,4.3852,0.10875,Inner_Ring
-3.08167,2.86492,0.01,0.86615,0.75022,-0.02367,0.6646,0.01,308.05412,0.01534,3.08167,5.94658,4.72567,0.10875,Inner_Ring
-2.39657,2.741,0.0146,0.6926,0.47969,0.10396,0.74973,0.0146,187.73422,0.02865,2.741,5.13757,5.3784,0.10996,Inner_Ring
-2.28893,2.49671,0.01301,0.77483,0.60035,0.04003,-0.32547,0.01301,191.90773,0.0205,2.49671,4.78564,3.93408,0.10632,Inner_Ring
-2.86304,2.77312,0.00971,0.74958,0.56186,0.02378,1.20266,0.00971,294.98947,0.0176,2.86304,5.63616,5.19077,0.10632,Inner_Ring
-2.02837,2.38218,0.00729,0.6581,0.43309,0.06356,-0.05643,0.00729,326.93815,0.01403,2.38218,4.41055,4.58856,0.10753,Inner_Ring
-2.99029,2.76687,0.01218,0.8147,0.66373,0.02775,0.85096,0.01218,245.56629,0.01994,2.99029,5.75716,4.89752,0.10814,Inner_Ring
-2.54949,2.81985,0.00754,0.76302,0.5822,0.05711,0.39273,0.00754,374.04563,0.01312,2.81985,5.36934,4.90566,0.10693,Inner_Ring
-2.40241,2.58078,0.01408,0.67275,0.4526,0.06112,0.15162,0.01408,183.23944,0.02586,2.58078,4.9832,4.73943,0.10693,Inner_Ring
-2.6054,2.56263,0.00961,0.69868,0.48815,0.02856,1.16698,0.00961,271.1419,0.01902,2.6054,5.16803,5.15609,0.1051,Inner_Ring
-2.02211,2.32544,0.01335,0.68467,0.46878,0.08872,-0.02499,0.01335,174.21487,0.02486,2.32544,4.34754,4.33117,0.10632,Inner_Ring
-2.72744,2.62292,0.01499,0.82033,0.67293,0.00511,0.23007,0.01499,181.91182,0.02353,2.72744,5.35036,4.27961,0.10936,Inner_Ring
-2.59205,3.04724,0.00761,0.7299,0.53275,0.08225,0.94002,0.00761,400.39838,0.01398,3.04724,5.63929,5.5974,0.1045,Inner_Ring
-2.66882,2.81172,0.01429,0.75332,0.56749,0.04206,0.58083,0.01429,196.808,0.02416,2.81172,5.48053,4.75561,0.10814,Inner_Ring
-2.48628,2.35276,0.01903,0.55565,0.30875,-0.0326,3.29605,0.01903,130.6384,0.05374,2.48628,4.83904,7.02086,0.13062,Inner_Ring
-0.80107,0.85161,0.02966,0.1908,0.0364,-0.02091,1.48826,0.02966,28.71518,0.2034,0.85161,1.65268,5.84081,0.14702,Inner_Ring
-0.54507,0.76203,0.02954,0.175,0.03062,0.25338,0.98142,0.02954,25.80005,0.21872,0.76203,1.3071,5.64311,0.15553,Inner_Ring
-0.72032,0.87914,0.03305,0.17784,0.03163,0.02764,1.3241,0.03305,26.59781,0.24123,0.87914,1.59946,6.4161,0.14885,Inner_Ring
-0.83969,0.84976,0.03186,0.20807,0.04329,0.05916,1.03842,0.03186,26.66882,0.19991,0.84976,1.68945,5.3313,0.15674,Inner_Ring
-0.6741,0.88859,0.03342,0.18008,0.03243,0.30205,1.47003,0.03342,26.58596,0.24479,0.88859,1.56269,6.50787,0.16403,Inner_Ring
-0.87174,0.86722,0.03371,0.19161,0.03671,-0.05979,1.22649,0.03371,25.86314,0.2259,0.87174,1.73897,5.84248,0.14824,Inner_Ring
-0.76265,0.73142,0.0305,0.19656,0.03863,0.26326,1.07388,0.0305,25.00431,0.20433,0.76265,1.49407,5.10901,0.1531,Inner_Ring
-0.68273,0.7419,0.03202,0.18157,0.03297,-0.04341,1.1973,0.03202,23.1699,0.22965,0.7419,1.42462,5.321,0.15188,Inner_Ring
-0.89886,0.93975,0.0323,0.20073,0.04029,0.10033,1.75404,0.0323,29.09019,0.21474,0.93975,1.83861,6.24669,0.1452,Inner_Ring
-0.5198,0.66033,0.0314,0.15351,0.02357,0.06712,0.99199,0.0314,21.02674,0.25977,0.66033,1.18013,5.46215,0.16403,Inner_Ring
-0.64574,0.7758,0.03206,0.19331,0.03737,0.2199,0.97901,0.03206,24.20174,0.21602,0.7758,1.42154,5.22803,0.15067,Inner_Ring
-0.68971,0.93133,0.02835,0.18806,0.03537,0.1011,1.08414,0.02835,32.8526,0.19418,0.93133,1.62104,6.37918,0.14702,Inner_Ring
-0.85592,0.79799,0.03161,0.18309,0.03352,0.02073,1.61913,0.03161,27.07865,0.22777,0.85592,1.65391,6.16774,0.15735,Inner_Ring
-0.81833,0.87832,0.02983,0.18954,0.03592,-0.14133,1.25553,0.02983,29.44538,0.20177,0.87832,1.69664,5.94115,0.15188,Inner_Ring
-0.61164,0.70574,0.02871,0.18103,0.03277,0.18072,0.85041,0.02871,24.57881,0.20734,0.70574,1.31737,5.09621,0.14945,Inner_Ring
-0.59746,0.85079,0.02893,0.18562,0.03445,0.12789,1.16787,0.02893,29.40681,0.20082,0.85079,1.44825,5.90546,0.15006,Inner_Ring
-0.61801,0.83784,0.02817,0.19087,0.03643,0.27116,1.0111,0.02817,29.74374,0.19502,0.83784,1.45585,5.8006,0.15917,Inner_Ring
-0.78217,0.79942,0.03265,0.1937,0.03752,-0.19691,1.36084,0.03265,24.48611,0.21943,0.79942,1.58159,5.37292,0.14763,Inner_Ring
-0.84668,0.81093,0.02946,0.21457,0.04604,0.04901,0.90396,0.02946,28.73638,0.1771,0.84668,1.65761,5.08927,0.15917,Inner_Ring
-0.59726,0.67204,0.02887,0.17696,0.03131,0.05149,0.79093,0.02887,23.27923,0.20995,0.67204,1.2693,4.88753,0.15917,Inner_Ring
-0.74107,0.63958,0.03087,0.1827,0.03338,-0.23952,0.84778,0.03087,24.00874,0.21352,0.74107,1.38065,5.12642,0.15006,Inner_Ring
-0.6932,0.55781,0.02938,0.16067,0.02581,-0.04655,0.78629,0.02938,23.59481,0.23139,0.6932,1.25101,5.45953,0.14399,Inner_Ring
-0.90462,0.77477,0.03252,0.18783,0.03528,-0.28112,2.24836,0.03252,27.81767,0.22923,0.90462,1.67939,6.37653,0.15674,Inner_Ring
-1.02419,0.75751,0.03065,0.20194,0.04078,-0.11405,1.0989,0.03065,33.42013,0.19555,1.02419,1.7817,6.53515,0.16343,Inner_Ring
-0.67451,0.95783,0.03037,0.20164,0.04066,0.09354,1.09684,0.03037,31.53404,0.19549,0.95783,1.63234,6.16468,0.15674,Inner_Ring
-0.61945,0.62581,0.03411,0.17726,0.03142,0.04886,0.4288,0.03411,18.34577,0.24248,0.62581,1.24526,4.44851,0.15006,Inner_Ring
-0.49186,0.66526,0.03292,0.15975,0.02552,0.05414,0.54423,0.03292,20.20604,0.26044,0.66526,1.15712,5.26247,0.14581,Inner_Ring
-0.7271,0.76635,0.03403,0.18696,0.03495,0.06975,1.22548,0.03403,22.52173,0.2373,0.76635,1.49345,5.34434,0.15249,Inner_Ring
-0.69382,0.77765,0.03386,0.19472,0.03791,-0.00445,0.44404,0.03386,22.96815,0.21817,0.77765,1.47147,5.01091,0.15371,Inner_Ring
-0.5613,0.71354,0.03288,0.16402,0.0269,0.22623,1.00006,0.03288,21.70205,0.25786,0.71354,1.27485,5.59601,0.16039,Inner_Ring
-0.68827,0.80867,0.02997,0.18616,0.03465,0.01083,0.77944,0.02997,26.98035,0.20578,0.80867,1.49694,5.55205,0.14095,Inner_Ring
-0.49823,0.49802,0.03104,0.14893,0.02218,-0.00832,0.40554,0.03104,16.05327,0.26143,0.49823,0.99625,4.19675,0.15128,Inner_Ring
-0.80579,0.69238,0.03232,0.19553,0.03823,-0.22369,0.80266,0.03232,24.93381,0.21148,0.80579,1.49817,5.2731,0.14277,Inner_Ring
-0.64718,0.7949,0.02956,0.19584,0.03835,0.27092,0.61496,0.02956,26.88927,0.19293,0.7949,1.44209,5.18769,0.16403,Inner_Ring
-0.74539,0.77682,0.03342,0.18067,0.03264,-0.16973,1.50419,0.03342,23.24518,0.23993,0.77682,1.52221,5.57724,0.1531,Inner_Ring
-0.67533,0.70163,0.0301,0.19824,0.0393,0.15339,0.82592,0.0301,23.30623,0.19928,0.70163,1.37696,4.64436,0.15857,Inner_Ring
-0.58226,0.63239,0.02982,0.17642,0.03112,0.05773,0.41759,0.02982,21.21035,0.21281,0.63239,1.21465,4.51374,0.1531,Inner_Ring
-0.79593,0.72012,0.03428,0.20039,0.04016,-0.13397,1.42333,0.03428,23.21669,0.22196,0.79593,1.51605,5.1532,0.15067,Inner_Ring
-0.86106,0.71745,0.02958,0.1847,0.03411,0.03103,1.28872,0.02958,29.1119,0.20711,0.86106,1.57851,6.0295,0.15006,Inner_Ring
-0.70923,0.68005,0.03252,0.19146,0.03666,0.01437,0.94262,0.03252,21.80961,0.22146,0.70923,1.38928,4.82985,0.15006,Inner_Ring
-0.79593,0.64554,0.03085,0.18952,0.03592,-0.02284,1.12148,0.03085,25.80012,0.21134,0.79593,1.44147,5.45262,0.15978,Inner_Ring
-0.63609,0.70286,0.02783,0.19134,0.03661,0.09695,0.66737,0.02783,25.25346,0.18886,0.70286,1.33895,4.76931,0.15128,Inner_Ring
-0.88736,0.79121,0.03134,0.20022,0.04009,-0.09097,1.24035,0.03134,28.30947,0.20315,0.88736,1.67856,5.7512,0.15128,Inner_Ring
-0.77107,0.68683,0.03133,0.1903,0.03621,0.05041,0.59504,0.03133,24.61425,0.20847,0.77107,1.45791,5.13128,0.15371,Inner_Ring
-0.63177,0.66937,0.03196,0.17994,0.03238,0.02243,0.86474,0.03196,20.94113,0.22963,0.66937,1.30114,4.80871,0.14216,Inner_Ring
-0.7497,0.77929,0.03297,0.19662,0.03866,0.09565,0.78951,0.03297,23.63813,0.21616,0.77929,1.52899,5.10964,0.14824,Inner_Ring
-0.43413,0.63157,0.03191,0.16177,0.02617,0.24529,0.61897,0.03191,19.79447,0.24979,0.63157,1.06569,4.9445,0.14399,Inner_Ring
-0.64225,0.8738,0.03298,0.18603,0.03461,0.02268,0.7756,0.03298,26.49674,0.22519,0.8738,1.51605,5.96675,0.14034,Inner_Ring
-0.60712,0.87277,0.03318,0.18865,0.03559,0.37354,0.97688,0.03318,26.30044,0.22643,0.87277,1.47989,5.95526,0.15006,Inner_Ring
-0.64266,0.67615,0.03451,0.18906,0.03574,0.01013,0.79829,0.03451,19.59538,0.2364,0.67615,1.31881,4.63228,0.1531,Inner_Ring
-0.67779,0.88284,0.03084,0.20205,0.04082,0.18233,1.34494,0.03084,28.62302,0.20122,0.88284,1.56063,5.75949,0.15674,Inner_Ring
